
> weflow-remote-viewer@0.1.0 dev
> next dev --port 3000

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://198.18.0.1:3000
- Environments: .env.local
✓ Ready in 17.6s

 GET / 200 in 2.7s (next.js: 1975ms, application-code: 693ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 281ms (next.js: 1900µs, application-code: 279ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 220ms (next.js: 4ms, application-code: 216ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 219ms (next.js: 3ms, application-code: 216ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 233ms (next.js: 2ms, application-code: 231ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 234ms (next.js: 6ms, application-code: 229ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 224ms (next.js: 1821µs, application-code: 222ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 296ms (next.js: 4ms, application-code: 292ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 223ms (next.js: 4ms, application-code: 219ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 236ms (next.js: 5ms, application-code: 231ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 226ms (next.js: 3ms, application-code: 222ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 246ms (next.js: 3ms, application-code: 243ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 252ms (next.js: 3ms, application-code: 249ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 219ms (next.js: 1841µs, application-code: 217ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 219ms (next.js: 3ms, application-code: 216ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 229ms (next.js: 3ms, application-code: 226ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 212ms (next.js: 4ms, application-code: 208ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 240ms (next.js: 3ms, application-code: 237ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 217ms (next.js: 2ms, application-code: 215ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 223ms (next.js: 3ms, application-code: 221ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 395ms (next.js: 5ms, application-code: 390ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 240ms (next.js: 3ms, application-code: 237ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 212ms (next.js: 2ms, application-code: 210ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 213ms (next.js: 3ms, application-code: 210ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 241ms (next.js: 2ms, application-code: 239ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 218ms (next.js: 3ms, application-code: 215ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 229ms (next.js: 4ms, application-code: 225ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 208ms (next.js: 2ms, application-code: 206ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 268ms (next.js: 2ms, application-code: 266ms)
 GET /api/invite/dashboard?tagId=7e96c3ee-f9ac-4b0b-8442-17343bf453fb 200 in 216ms (next.js: 4ms, application-code: 212ms)
